dataset,u,v,betweenness_bucket,jaco_norm,orc,waf3,eff_resistance,commute_time,lrc,hybrid
Texas,34,50,Low Betweenness (Intra-cluster),0.47469542423884076,0,-1.3698412698412699,0.5381111791037728,317.48559567122595,-8.46245520094417,1.3673316861003988
Texas,34,56,High Betweenness (Inter-cluster),0.043584904323021575,0,-35.41428571428571,0.2532515347786328,149.41840551939336,43.806482538282374,0.7509399824497357
Texas,34,78,Medium Betweenness,0.6622315446535746,0,-0.730952380952381,0.607558923103969,358.45976463134167,-7.123082306697391,1.3147971126200138
Texas,35,56,Medium Betweenness,0.2810107171535492,0,-33.40396825396826,0.9999999999999991,589.9999999999994,-23.889075863572746,0.05741023173633421
Texas,36,60,Low Betweenness (Intra-cluster),1.8266021410624185,0,0.7333333333333333,0.6282900799097553,370.6911471467556,-2.8203493266203363,1.332829680652267
Texas,37,56,High Betweenness (Inter-cluster),0.15117356181144714,0,-33.98730158730159,0.6739202961939532,397.6129747544324,-70.00474388192104,0.36804747287583345
Texas,37,83,Low Betweenness (Intra-cluster),1.234190305074056,0,0.1238095238095237,0.673920296193953,397.6129747544323,-2.4063708295067343,1.2710636705065421
Texas,38,56,Medium Betweenness,0.26053224007288617,0,-33.40396825396826,0.9999999999999989,589.9999999999993,-23.889075863572668,0.05741023173633443
Texas,39,140,Medium Betweenness,1.1545345385869343,0,0.15714285714285714,0.5163206664363977,304.62919319747465,-4.288528976035676,1.4295457249398513
Texas,39,56,High Betweenness (Inter-cluster),0.09777763982613882,0,-34.353968253968254,0.5638809070939845,332.6897351854509,-1813.7030567279512,0.4683801721060836
Texas,39,83,Low Betweenness (Intra-cluster),1.2908097505569458,0,0.3571428571428571,0.542120018512122,319.850810922152,-3.1403692583348843,1.4090409306326597
Texas,41,66,Medium Betweenness,0.1829323222239812,0,-2.7698412698412698,0.3391541289721841,200.10093609358861,-20.17293370369579,1.5292268316686406
Texas,41,84,Low Betweenness (Intra-cluster),0.1553073177735011,0,-3.5646825396825395,0.3105131428789571,183.2027542985847,-20.49117037236492,1.536826153400837
Texas,41,104,Low Betweenness (Intra-cluster),0.8998395601908367,0,0.0492063492063492,0.5676975853831541,334.9415753760609,0.9518499997152676,1.3753114262630834
Texas,41,118,Low Betweenness (Intra-cluster),0.8694333831469219,0,0.0492063492063492,0.5676975853831536,334.94157537606065,0.9518499997152662,1.375311426263084
Texas,41,56,High Betweenness (Inter-cluster),0.24378333985805511,0,-32.69761904761904,0.2707903415326131,159.76630150424174,258.44379870492,0.8053189153892901
Texas,42,93,Low Betweenness (Intra-cluster),1.70876415570577,0,0.5571428571428572,0.6948057260865146,409.9353783910436,-0.18619836553980548,1.2616497820956687
Texas,43,56,Medium Betweenness,0.27648236354192096,0,-33.40396825396826,0.9999999999999984,589.9999999999991,-23.88907586357262,0.057410231736334874
Texas,44,159,Low Betweenness (Intra-cluster),0.8065214157104492,0,-0.46428571428571425,0.5669525430569231,334.50200040358465,-1.8497755517143248,1.3624629022750452
Texas,44,56,Medium Betweenness,0.20824291308720905,0,-33.4515873015873,0.5669525430569231,334.50200040358465,-41.107795251392915,0.48919707541783813
Texas,45,45,Low Betweenness (Intra-cluster),2.4002309640248614,0,0.41666666666666663,0.0,0.0,-3.5406116794831317,1.952736704887411
Texas,45,108,Medium Betweenness,1.3857742547988892,0,-1.3333333333333335,1.0000000000000007,590.0000000000003,-5.212446169174995,0.906409336670239
Texas,46,95,High Betweenness (Inter-cluster),1.0159712632497153,0,-0.4380952380952381,0.6403143053864517,377.7854401780065,-5.885275178483695,1.2897944755912314
Texas,46,56,High Betweenness (Inter-cluster),0.1459515392780304,0,-33.88015873015873,0.640314305386453,377.78544017800726,468.6409397466762,0.40448983344220374
Texas,47,84,Low Betweenness (Intra-cluster),0.46792061130205787,0,-2.3265873015873013,0.4010924978687433,236.64457374255855,-10.321193978247033,1.4790226315249424
Texas,47,180,Low Betweenness (Intra-cluster),0.9815272688865662,0,0.39126984126984127,0.5103653529135397,301.11555821898844,-3.1419929687806802,1.4416990323143017
Texas,47,56,High Betweenness (Inter-cluster),0.1066173960765203,0,-33.95952380952381,0.4083720158031166,240.93948932383879,112.15589083558196,0.634331105820974
Texas,48,74,Medium Betweenness,1.2793017228444419,0,0.04047619047619044,0.7413964105886515,437.4238822473044,-1.4054607827969878,1.2013814911572163
Texas,48,141,Low Betweenness (Intra-cluster),1.713340719540914,0,0.31666666666666665,0.7413964105886519,437.4238822473046,-1.5417351135364923,1.2086930229574833
Texas,49,56,High Betweenness (Inter-cluster),0.14727159837881726,0,-34.23730158730159,0.9999999999999792,589.9999999999877,-39.936098418814105,0.035349575442444395
Texas,49,114,Medium Betweenness,2.5950546264648438,0,0.8238095238095238,0.9999999999999908,589.9999999999945,-0.6547676405565234,0.9635149212481983
Texas,50,68,Low Betweenness (Intra-cluster),1.2802433967590332,0,0.22380952380952374,0.6311404757679091,372.37288070306636,-0.5121909825835411,1.3164907692600551
Texas,50,150,Low Betweenness (Intra-cluster),0.9239597320556641,0,-0.08571428571428574,0.5739624285700715,338.6378328563422,-1.1860420040356063,1.3654748578340863
Texas,51,116,Medium Betweenness,1.055091381072998,0,-1.776190476190476,1.0000000000000016,590.0000000000009,-4.617922058626494,0.8946856736111889
Texas,52,56,Medium Betweenness,0.2590155601501465,0,-33.40396825396826,0.999999999999999,589.9999999999994,-23.88907586357262,0.05741023173633432
Texas,53,71,Medium Betweenness,2.91384228070577,0,0.8238095238095238,1.0000000000000155,590.0000000000092,-0.6547676405565234,0.9635149212481735
Texas,53,56,High Betweenness (Inter-cluster),0.16439129412174225,0,-34.23730158730159,1.0000000000000395,590.0000000000233,-39.936098418814026,0.03534957544238411
Texas,54,125,Low Betweenness (Intra-cluster),1.7751923402150473,0,0.6761904761904761,0.6666666666666665,393.33333333333326,0.591697330043328,1.2929403635618264
Texas,54,56,Medium Betweenness,0.3000624378522237,0,-33.070634920634916,0.6666666666666666,393.3333333333333,-25.991620822369203,0.39956782425388443
Texas,55,116,Low Betweenness (Intra-cluster),0.3121721843878428,0,-2.5821428571428573,0.4204870353885948,248.08735087927093,-10.179555594201819,1.452862826268905
Texas,55,56,High Betweenness (Inter-cluster),0.12237378458182019,0,-33.728968253968254,0.3135139442584058,184.97322711245943,61.782804326244616,0.7352926246584153
Texas,55,127,Low Betweenness (Intra-cluster),0.31538246075312293,0,-1.296031746031746,0.36895108668348287,217.68114114325488,-5.914102074810812,1.538445720672256
Texas,55,173,High Betweenness (Inter-cluster),0.3756190240383148,0,-1.4817460317460316,0.48474047886723326,285.9968825316676,-11.167453509074626,1.4177399548151899
Texas,56,57,High Betweenness (Inter-cluster),0.30662469069163006,0,-31.78932178932179,0.23997761797734452,141.58679460663328,-558.4882748544006,0.8601767989900259
Texas,56,59,Medium Betweenness,0.18182240426540375,0,-33.418253968253964,0.3906716670580016,230.49628356422096,-89.48980389847391,0.6663603759057005
Texas,56,61,Medium Betweenness,0.16486549377441406,0,-33.62619047619047,0.5271409186075439,311.0131419784509,-81.17428790955907,0.5243864667218042
Texas,56,62,Medium Betweenness,0.1341858208179474,0,-33.59285714285714,0.37392108183168293,220.61343828069292,-272.99102261191496,0.6784887282172172
Texas,56,63,High Betweenness (Inter-cluster),0.14400701224803925,0,-33.8484126984127,0.6224322240806113,367.23501220756066,110.29862274817461,0.4232123205232775
Texas,56,64,High Betweenness (Inter-cluster),0.15233397980531058,0,-33.77063492063492,0.44424296641442484,262.10335018451065,-60.105030015838146,0.6034605709949962
Texas,56,65,High Betweenness (Inter-cluster),0.1274647836883863,0,-33.772655122655124,0.4157420351833749,245.28780075819117,-175.80717268424866,0.6319080215621412
Texas,56,68,High Betweenness (Inter-cluster),0.1541804571946462,0,-33.98730158730159,0.6311404757679081,372.3728807030658,-62.46344659292688,0.4108272928740787
Texas,56,69,Medium Betweenness,0.27557433148225147,0,-33.40396825396826,0.9999999999999976,589.9999999999985,-23.889075863572636,0.05741023173633576
Texas,56,74,High Betweenness (Inter-cluster),0.16809683541456857,0,-33.83730158730159,0.49763807608061844,293.60646488756487,-136.0603020598953,0.5483006093592427
Texas,56,75,Medium Betweenness,0.18272587160269418,0,-33.537301587301585,0.5650049244710063,333.3529054378937,-58.40529130503881,0.4888755979083338
Texas,56,77,Medium Betweenness,0.2885423401991526,0,-33.40396825396826,0.9999999999999989,589.9999999999993,-23.889075863572632,0.05741023173633443
Texas,56,79,High Betweenness (Inter-cluster),0.14382375280062357,0,-33.820634920634916,0.44571842205022133,262.97386900963056,-52.71893503581225,0.6006614759963198
Texas,56,80,High Betweenness (Inter-cluster),0.056490225096543625,0,-35.47539682539682,0.4435010013450628,261.66559079358706,40.14688722040186,0.5590727363242544
Texas,56,81,High Betweenness (Inter-cluster),0.1480089078346888,0,-33.8484126984127,0.6224322240806118,367.235012207561,110.29862274817259,0.42321232052327695
Texas,56,82,High Betweenness (Inter-cluster),0.24395628770192462,0,-32.77063492063492,0.3152450057575303,185.99455339694288,-68.47137193316539,0.7589313179145978
Texas,56,84,High Betweenness (Inter-cluster),0.327656219402949,0,-30.46785714285714,0.1085636744301815,64.05256791380708,39.53477996765419,1.026573594067296
Texas,56,85,High Betweenness (Inter-cluster),0.117381252348423,0,-34.203968253968256,0.5526412785560746,326.058354348084,-149.34943103113974,0.48359071866450054
Texas,56,87,Medium Betweenness,0.1870879977941513,0,-33.537301587301585,0.5650049244710065,333.3529054378938,-58.405291305039086,0.48887559790833357
Texas,56,89,High Betweenness (Inter-cluster),0.1461895356575648,0,-33.98730158730159,0.6850939607351827,404.2054368337578,3682.435913372022,0.3568738084463411
Texas,56,90,High Betweenness (Inter-cluster),0.15945217510064444,0,-34.203968253968256,0.6545707821371611,386.1967614609251,-245.6444877642093,0.38166121610271303
Texas,56,91,Medium Betweenness,0.2672367791334788,0,-33.40396825396826,0.9999999999999982,589.999999999999,-23.88907586357261,0.057410231736335096
Texas,56,93,High Betweenness (Inter-cluster),0.1532128006219864,0,-34.07063492063492,0.694805726086514,409.9353783910433,-81.95290924577026,0.34495597756273677
Texas,56,94,High Betweenness (Inter-cluster),0.1920104771852493,0,-33.65396825396826,0.4923616661061317,290.4933830026177,-172.07739008752299,0.5584303636656255
Texas,56,97,Medium Betweenness,0.19431109229723612,0,-33.4515873015873,0.583555610333856,344.297810096975,-51.74541259300341,0.47259400830693665
Texas,56,98,Medium Betweenness,0.2868699332078298,0,-33.40396825396826,0.9999999999999973,589.9999999999984,-23.8890758635726,0.057410231736335984
Texas,56,103,Medium Betweenness,0.2708762288093567,0,-33.40396825396826,0.9999999999999971,589.9999999999983,-23.889075863572597,0.057410231736336206
Texas,56,104,Medium Betweenness,0.21510277191797894,0,-33.40396825396826,0.5676975853831535,334.9415753760606,-49.96245697098042,0.48971264203013865
Texas,56,109,Medium Betweenness,0.26629649599393207,0,-33.40396825396826,0.999999999999998,589.9999999999989,-23.889075863572614,0.05741023173633532
Texas,56,110,Medium Betweenness,0.1807310034831365,0,-33.515079365079366,0.5599944044943357,330.396698651658,-45.215159548334455,0.4944744020027365
Texas,56,112,Medium Betweenness,0.2626798202594121,0,-33.40396825396826,0.9999999999999989,589.9999999999993,-23.889075863572604,0.05741023173633443
Texas,56,116,High Betweenness (Inter-cluster),0.27477535605430603,0,-33.470634920634915,0.2600196978840277,153.41162175157632,152.56133339326504,0.795625673948961
Texas,56,117,Medium Betweenness,0.18036737044652304,0,-33.515079365079366,0.566124201951809,334.0132791515673,-93.85118103554692,0.48834460460656137
Texas,56,118,Medium Betweenness,0.20783436795075733,0,-33.40396825396826,0.5676975853831532,334.94157537606037,-49.96245697098038,0.489712642030139
Texas,56,119,High Betweenness (Inter-cluster),0.1467251479625702,0,-33.8484126984127,0.6224322240806115,367.23501220756077,110.29862274817394,0.4232123205232773
Texas,56,124,Medium Betweenness,0.27132127682367957,0,-33.40396825396826,0.9999999999999987,589.9999999999992,-23.88907586357262,0.05741023173633465
Texas,56,125,Medium Betweenness,0.3000624378522237,0,-33.070634920634916,0.6666666666666672,393.33333333333366,-25.991620822369324,0.3995678242538839
Texas,56,127,Medium Betweenness,0.3243696391582489,0,-31.04285714285714,0.16655101873041175,98.26510105094293,160.99511262971114,0.9533643975041436
Texas,56,128,Medium Betweenness,0.2793084681034088,0,-33.40396825396826,0.9999999999999978,589.9999999999986,-23.88907586357261,0.05741023173633554
Texas,56,129,Medium Betweenness,0.17144411305586496,0,-33.453968253968256,0.38653371804869324,228.054893648729,-123.41855618719815,0.6695528681753187
Texas,56,131,High Betweenness (Inter-cluster),0.044952514270941414,0,-35.57261904761905,0.3016963685221893,178.00085742809168,23.30906541199373,0.6983036244947864
Texas,56,132,High Betweenness (Inter-cluster),0.14873618880907694,0,-33.98730158730159,0.6443151032908286,380.1459109415889,-43.1769032897709,0.39765266548290495
Texas,56,134,Medium Betweenness,0.2768403391043345,0,-33.90396825396825,0.9999999999999989,589.9999999999993,-36.82964805801325,0.04417383795998873
Texas,56,135,Medium Betweenness,0.27185890078544617,0,-33.40396825396826,0.999999999999998,589.9999999999989,-23.88907586357261,0.05741023173633532
Texas,56,136,Medium Betweenness,0.28456518054008484,0,-33.40396825396826,0.9999999999999971,589.9999999999983,-23.889075863572614,0.057410231736336206
Texas,56,137,Medium Betweenness,0.24762291212876636,0,-33.40396825396826,0.9999999999999978,589.9999999999986,-23.889075863572607,0.05741023173633554
Texas,56,139,High Betweenness (Inter-cluster),0.1575437436501185,0,-34.07063492063492,0.7266244574269468,428.7084298818986,-66.42502788625421,0.3131372465404925
Texas,56,142,Medium Betweenness,0.2774198849995931,0,-33.40396825396826,0.9999999999999996,589.9999999999998,-23.8890758635726,0.057410231736333764
Texas,56,143,Medium Betweenness,0.2569577991962433,0,-33.40396825396826,0.999999999999998,589.9999999999989,-23.88907586357261,0.05741023173633532
Texas,56,144,High Betweenness (Inter-cluster),0.14059689144293466,0,-34.070634920634916,0.5788112514393824,341.4986383492356,-57.03651513538719,0.4609504510499193
Texas,56,146,High Betweenness (Inter-cluster),0.1501323084036509,0,-34.46507936507937,0.2644968078072419,156.0531166062727,53.104652366414314,0.7648228475597855
Texas,56,147,High Betweenness (Inter-cluster),0.1435915877421697,0,-33.99285714285715,0.39116957104221306,230.7900469149057,813.4401396672229,0.6506511241580957
Texas,56,149,Medium Betweenness,0.267556111017863,0,-33.40396825396826,0.9999999999999964,589.999999999998,-23.889075863572614,0.05741023173633687
Texas,56,150,High Betweenness (Inter-cluster),0.1429979552825292,0,-33.86825396825397,0.43250778211012536,255.17959144497397,-90.55177535553344,0.6126115068732282
Texas,56,153,Medium Betweenness,0.13644351065158844,0,-33.59285714285714,0.37392108183168266,220.61343828069278,-272.9910226119126,0.6784887282172174
Texas,56,154,Medium Betweenness,0.27020008365313214,0,-33.40396825396826,0.9999999999999978,589.9999999999986,-23.88907586357261,0.05741023173633554
Texas,56,155,Medium Betweenness,0.2692430019378662,0,-33.40396825396826,0.9999999999999978,589.9999999999986,-23.889075863572607,0.05741023173633554
Texas,56,159,High Betweenness (Inter-cluster),0.30630395809809363,0,-32.151587301587305,0.26781017222768927,158.00800161433668,-145.45367895624764,0.8227540670741357
Texas,56,161,Medium Betweenness,0.19372959931691489,0,-33.537301587301585,0.5650049244710063,333.3529054378937,-58.40529130503926,0.4888755979083338
Texas,56,165,High Betweenness (Inter-cluster),0.1256422499815623,0,-33.772655122655124,0.41574203518337505,245.28780075819128,-175.80717268425042,0.6319080215621411
Texas,56,166,Medium Betweenness,0.29245690504709876,0,-33.40396825396826,0.9999999999999978,589.9999999999986,-23.88907586357258,0.05741023173633554
Texas,56,167,High Betweenness (Inter-cluster),0.07397722204526265,0,-35.08730158730159,0.5083715603225033,299.93922059027693,69.98921270505959,0.5044761407838285
Texas,56,169,Medium Betweenness,0.2695297797520955,0,-33.40396825396826,0.9999999999999953,589.9999999999973,-23.88907586357262,0.05741023173633798
Texas,56,170,Medium Betweenness,0.18016421794891357,0,-33.515079365079366,0.5599944044943358,330.39669865165814,-45.215159548334384,0.4944744020027364
Texas,56,171,High Betweenness (Inter-cluster),0.20684592425823212,0,-33.08095238095238,0.20824140182032871,122.86242707399394,97.94943232593776,0.8577199525808841
Texas,56,172,High Betweenness (Inter-cluster),0.14421401172876358,0,-34.07063492063492,0.6898046002022581,406.9847141193323,-55.43271742167708,0.3499571033969813
Texas,56,178,High Betweenness (Inter-cluster),0.14992057780424756,0,-33.93730158730159,0.600005750937319,354.0033930530182,-46.45325653846427,0.44328565677095383
Texas,56,179,Medium Betweenness,0.26496588687101996,0,-33.40396825396826,0.9999999999999976,589.9999999999985,-23.889075863572597,0.05741023173633576
Texas,56,181,Medium Betweenness,0.2868701418240865,0,-33.40396825396826,0.9999999999999964,589.999999999998,-23.889075863572593,0.05741023173633687
Texas,57,65,Low Betweenness (Intra-cluster),0.5546715160210928,0,-0.9051226551226552,0.42294685135404864,249.5386422988887,-6.330621759695434,1.4947984098577023
Texas,57,67,Medium Betweenness,1.083462397257487,0,-1.1059884559884559,1.0000000000000009,590.0000000000006,-6.08868102021894,0.9124277893093825
Texas,57,110,Low Betweenness (Intra-cluster),0.6173134644826253,0,-0.9202741702741704,0.5599944044943361,330.3966986516583,-5.888324586633127,1.3573497552461882
Texas,57,165,Low Betweenness (Intra-cluster),0.5466134746869404,0,-0.9051226551226552,0.42294685135404897,249.5386422988889,-6.330621759695429,1.4947984098577018
Texas,57,170,Low Betweenness (Intra-cluster),0.6153783599535624,0,-0.9202741702741704,0.5599944044943362,330.39669865165837,-5.888324586633131,1.3573497552461882
Texas,58,88,Medium Betweenness,0.9414044221242268,0,-1.2222222222222223,0.6224322240806142,367.23501220756236,-8.059392648863343,1.286918529653121
Texas,58,102,Medium Betweenness,0.8152789870897927,0,-1.2936507936507935,0.4897288963224449,288.94004883024246,-9.37904864488065,1.4177309426876308
Texas,58,119,High Betweenness (Inter-cluster),0.5995625058809917,0,-1.565079365079365,0.6224322240806173,367.2350122075642,-11.264135969497742,1.2778421453493378
Texas,58,163,Medium Betweenness,1.002106567223867,0,-1.7222222222222219,1.0000000000000078,590.0000000000045,-7.6140146464431435,0.8961143637330741
Texas,58,63,High Betweenness (Inter-cluster),0.5935307145118713,0,-1.565079365079365,0.6224322240806168,367.23501220756395,-11.264135969497746,1.2778421453493383
Texas,58,81,High Betweenness (Inter-cluster),0.5951660672823588,0,-1.565079365079365,0.6224322240806173,367.2350122075642,-11.264135969497735,1.2778421453493378
Texas,59,159,Low Betweenness (Intra-cluster),0.5893993973731995,0,-0.7309523809523809,0.4673851521105532,275.7572397452264,-2.833770703303018,1.4549708822116862
Texas,61,84,Low Betweenness (Intra-cluster),0.39818787574768066,0,-2.4932539682539683,0.5271409186075438,311.0131419784508,-10.47045264437521,1.3485620807878493
Texas,62,84,Low Betweenness (Intra-cluster),0.3240894377231598,0,-2.459920634920635,0.38005062553355906,224.22986906479986,-10.847565414810328,1.4965347986426816
Texas,62,127,Low Betweenness (Intra-cluster),0.4348117311795552,0,-0.8599206349206348,0.39937974030030254,235.6340467771785,-3.11584545675145,1.5195621441535367
Texas,64,82,Low Betweenness (Intra-cluster),0.9198590318361919,0,0.1261904761904762,0.45501840559259765,268.4608592996326,-2.6598667396951443,1.4900285893654237
Texas,64,133,Low Betweenness (Intra-cluster),0.9982349077860515,0,0.1738095238095238,0.48327773825651477,285.13386557134373,-2.2592881753578435,1.463029865915182
Texas,66,86,Medium Betweenness,0.8294027845064798,0,-1.8714285714285712,1.000000000000001,590.0000000000007,-9.00178334489324,0.8921644557490283
Texas,66,73,High Betweenness (Inter-cluster),0.4741129080454509,0,-2.4714285714285715,1.0000000000000027,590.0000000000016,-11.56898412187654,0.8762807832174118
Texas,66,80,High Betweenness (Inter-cluster),0.19285254180431366,0,-3.3809523809523805,0.4607055667331114,271.81628437253573,-15.776094017690705,1.3914975805076986
Texas,66,95,Medium Betweenness,0.23437710603078205,0,-3.252380952380952,0.5541680639980106,326.9591577588262,-20.51301827799676,1.3014387282913455
Texas,66,102,High Betweenness (Inter-cluster),0.3130492071310679,0,-2.4825396825396826,0.6018900167255126,355.1151098680524,-20.660410666534105,1.2740966204268676
Texas,66,131,High Betweenness (Inter-cluster),0.12888171275456747,0,-3.6448412698412693,0.355142601304251,209.53413476950809,-26.861807522653173,1.490074670387854
Texas,66,151,Medium Betweenness,0.32833734154701233,0,-2.704761904761905,0.6850939607351834,404.2054368337582,-11.31260511588973,1.1850098355708636
Texas,66,162,Low Betweenness (Intra-cluster),0.4761495192845662,0,-1.8476190476190477,0.611293278963649,360.66303458855293,-11.505159693139827,1.2815014773638382
Texas,66,171,High Betweenness (Inter-cluster),0.12452223648627597,0,-3.203174603174603,0.2940397236757243,173.48343696867732,-31.226124748962572,1.5628696952411216
Texas,66,180,Low Betweenness (Intra-cluster),0.3102403084437052,0,-2.3436507936507933,0.44872557948123504,264.7480918939287,-17.362415465879906,1.4309378321884796
Texas,67,67,Low Betweenness (Intra-cluster),2.298370599746704,0,0.3611111111111111,0.0,0.0,-1.919105906797206,1.9512659944678172
Texas,70,147,Medium Betweenness,1.6977277994155884,0,0.4349206349206349,1.0000000000000013,590.0000000000008,-0.3197865961705186,0.95321994831103
Texas,72,108,Medium Betweenness,1.4321294228235881,0,-0.8333333333333334,1.0000000000000009,590.0000000000006,-5.487744329188018,0.9196457304465847
Texas,73,73,Low Betweenness (Intra-cluster),2.3083577156066895,0,0.7714285714285715,0.0,0.0,-3.027125001261295,1.9621282414239611
Texas,73,158,Medium Betweenness,2.6923787593841553,0,0.6285714285714286,1.000000000000001,590.0000000000007,-3.109055861431303,0.9583464246307577
Texas,75,116,Low Betweenness (Intra-cluster),0.5920993685722351,0,-2.09047619047619,0.5650049244710067,333.3529054378939,-6.285266341894576,1.3213607258450843
Texas,76,95,Low Betweenness (Intra-cluster),0.9963353276252747,0,-0.5285714285714286,0.669272188848056,394.87059142035304,-6.072929748317704,1.258441435450154
Texas,76,116,Medium Betweenness,0.5739588141441345,0,-2.2523809523809524,0.6692721888480562,394.87059142035315,-6.759939470431146,1.2128073921450375
Texas,78,146,Low Betweenness (Intra-cluster),0.5959285100301106,0,-1.3650793650793651,0.6075589231039691,358.4597646313418,-5.950854692466386,1.2980100036877906
Texas,79,82,Low Betweenness (Intra-cluster),0.60165802637736,0,-0.5238095238095237,0.51114663079235,301.5765121674865,-3.091543078136281,1.4166930528177062
Texas,79,99,Low Betweenness (Intra-cluster),0.9176854292551677,0,-0.2595238095238095,0.5984850999276123,353.1062089572913,-1.8220241677630242,1.3363509641233293
Texas,80,176,Medium Betweenness,1.5225767691930134,0,-0.24761904761904763,0.9999999999999996,589.9999999999998,-1.904575500868622,0.935151220298877
Texas,82,133,Low Betweenness (Intra-cluster),0.8150553107261658,0,-0.32619047619047614,0.43234932128379977,255.08609955744186,-4.053327773914757,1.5007218886022646
Texas,82,144,Low Betweenness (Intra-cluster),0.5881590445836385,0,-0.7738095238095237,0.5788112514393828,341.4986383492359,-3.282135856046011,1.3424102359591494
Texas,83,140,Low Betweenness (Intra-cluster),1.1545345385869343,0,-0.16666666666666674,0.553000462803054,326.2702730538019,-4.532641334198048,1.3842937882086466
Texas,84,127,Low Betweenness (Intra-cluster),0.5674730539321899,0,-1.2599206349206349,0.18493964983604005,109.11439340326363,-13.163518193292482,1.7234131174523133
Texas,84,147,Low Betweenness (Intra-cluster),0.3468068341414134,0,-2.859920634920635,0.3928412647790881,231.77634621966197,-12.036929058337732,1.473155044503983
Texas,84,153,Low Betweenness (Intra-cluster),0.329542467991511,0,-2.459920634920635,0.3800506255335588,224.2298690647997,-10.847565414810303,1.4965347986426818
Texas,84,131,Low Betweenness (Intra-cluster),0.1737934648990631,0,-4.06468253968254,0.3088734626567946,182.2353429675088,-19.770475512658333,1.5252294398302566
Texas,84,171,Low Betweenness (Intra-cluster),0.15728311240673065,0,-3.698015873015873,0.24487837017146383,144.47823840116365,-19.81619469571129,1.5989312204449542
Texas,84,173,High Betweenness (Inter-cluster),0.16975568234920502,0,-4.295634920634921,0.4007575133379739,236.44693286940458,-24.92627559848476,1.4272314367521808
Texas,84,177,High Betweenness (Inter-cluster),0.2589020828406016,0,-3.078968253968254,0.5494292725100987,324.1632707809582,-13.724171657244666,1.3107682372558878
Texas,84,180,Medium Betweenness,0.46269639333089196,0,-2.4170634920634924,0.4145436857614493,244.58077459925508,-14.662669041197917,1.4631762867976958
Texas,85,111,Medium Betweenness,1.8790086110432944,0,0.6404761904761904,0.9999999999999996,589.9999999999998,-0.4088797135118244,0.9586615768635295
Texas,86,86,Low Betweenness (Intra-cluster),2.1943939526875815,0,0.3214285714285714,0.0,0.0,-1.6997566914620317,1.95021548702525
Texas,87,116,Low Betweenness (Intra-cluster),0.6062345306078593,0,-2.09047619047619,0.5650049244710067,333.3529054378939,-6.285266341894578,1.3213607258450843
Texas,88,102,Low Betweenness (Intra-cluster),1.4121057192484536,0,0.5396825396825397,0.6224322240806166,367.2350122075638,-5.096830235206455,1.3335610601030992
Texas,89,151,High Betweenness (Inter-cluster),1.2536356449127197,0,0.0023809523809523725,0.6850939607351816,404.2054368337571,-1.6786424661824515,1.256675453302795
Texas,90,90,Low Betweenness (Intra-cluster),1.4084072510401409,0,0.40952380952380957,0.0,0.0,-2.0418674584516157,1.952547613547749
Texas,90,140,Medium Betweenness,1.0792852640151978,0,-0.4428571428571427,0.6545707821371614,386.1967614609252,-5.445461362040611,1.275411938089979
Texas,94,99,Low Betweenness (Intra-cluster),0.9367550611495972,0,-0.34285714285714275,0.607813748738794,358.61011175588845,-2.037790862578142,1.3248162497760436
Texas,95,95,Low Betweenness (Intra-cluster),1.9603210290273032,0,1.380952380952381,0.0,0.0,-3.773662577423339,1.9782640357417924
Texas,95,157,Medium Betweenness,1.732749025026957,0,-0.09523809523809523,1.0000000000000004,590.0000000000002,-4.386861650454351,0.9391851688783339
Texas,96,173,Medium Betweenness,1.1534450054168701,0,-0.6722222222222223,1.0000000000000007,590.0000000000003,-5.540852330342287,0.9239107906634074
Texas,99,132,Low Betweenness (Intra-cluster),1.2649253606796265,0,0.07380952380952377,0.644315103290829,380.1459109415891,-1.0715552225086082,1.2993452237359784
Texas,100,131,Medium Betweenness,1.1527134974797568,0,-0.4698412698412697,0.9999999999999996,589.9999999999998,-2.845798667236309,0.929268378620501
Texas,102,102,Low Betweenness (Intra-cluster),1.3185402154922485,0,0.6825396825396826,0.0,0.0,-3.8549129426436934,1.9597751047526109
Texas,105,144,Medium Betweenness,1.957506775856018,0,0.5738095238095238,0.9999999999999986,589.9999999999992,-0.6522644952933802,0.9568967243600176
Texas,107,108,Medium Betweenness,1.3908367554346721,0,-0.8333333333333334,1.0,590.0,-5.487744329188022,0.9196457304465856
Texas,113,171,Medium Betweenness,0.65571924050649,0,-0.6948412698412698,0.689804600202259,406.9847141193328,-2.0966481402895285,1.2335073981169198
Texas,113,172,Low Betweenness (Intra-cluster),1.6177687644958496,0,0.5321428571428571,0.6898046002022586,406.9847141193326,-0.011513769449661237,1.2659890882410958
Texas,116,141,High Betweenness (Inter-cluster),0.6075714230537415,0,-2.442857142857143,0.741396410588653,437.4238822473053,-6.063796396454507,1.1356407354013636
Texas,116,160,Medium Betweenness,0.9659765362739563,0,-1.776190476190476,1.0000000000000004,590.0000000000002,-4.617922058626497,0.89468567361119
Texas,116,161,Low Betweenness (Intra-cluster),0.6277557810147604,0,-2.09047619047619,0.5650049244710065,333.3529054378938,-6.285266341894584,1.3213607258450846
Texas,117,146,Low Betweenness (Intra-cluster),0.6160717407862345,0,-1.246031746031746,0.5661242019518089,334.01327915156725,-5.513516705005493,1.3425962467533035
Texas,120,140,Medium Betweenness,1.0297922094662983,0,-0.3666666666666666,0.7742556693374074,456.8108449090704,-4.426951987914875,1.1577440263763155
